transaction_id,account_id,user_id,date,amount,merchant_name,category,pending
tx_acc_user_046_01_000048,acc_user_046_01,user_046,2025-09-12,-125.61,Trader Joe's,groceries,0
tx_acc_user_046_01_000049,acc_user_046_01,user_046,2025-09-13,-56.94,Shell,gas,0
tx_acc_user_046_01_000050,acc_user_046_01,user_046,2025-09-13,-167.87,Shell,gas,0
tx_acc_user_046_01_000051,acc_user_046_01,user_046,2025-09-20,-11.66,YouTube Premium,entertainment,0
tx_acc_user_046_01_000052,acc_user_046_01,user_046,2025-09-22,-41.15,Shell,gas,0
tx_acc_user_046_01_000053,acc_user_046_01,user_046,2025-09-27,-261.85,Safeway,groceries,0
tx_acc_user_046_01_000054,acc_user_046_01,user_046,2025-10-04,-214.25,Amazon,shopping,0
tx_acc_user_046_01_000055,acc_user_046_01,user_046,2025-10-07,-66.69,Trader Joe's,groceries,0
tx_acc_user_046_01_000056,acc_user_046_01,user_046,2025-10-10,-141.36,Starbucks,restaurants,0
tx_acc_user_046_01_000057,acc_user_046_01,user_046,2025-10-13,-14.37,Gym Membership,entertainment,0
tx_acc_user_046_01_000058,acc_user_046_01,user_046,2025-10-13,-33.12,Safeway,groceries,0
tx_acc_user_046_01_000059,acc_user_046_01,user_046,2025-10-17,-11.66,YouTube Premium,entertainment,0
tx_acc_user_046_01_000060,acc_user_046_01,user_046,2025-10-20,-152.69,Olive Garden,restaurants,0
tx_acc_user_046_01_000061,acc_user_046_01,user_046,2025-10-26,-60.74,Starbucks,restaurants,0
tx_acc_user_046_01_000062,acc_user_046_01,user_046,2025-11-01,-15.05,Target,shopping,0
tx_acc_user_047_01_000001,acc_user_047_01,user_047,2025-05-09,-150.64,Trader Joe's,groceries,0
tx_acc_user_047_01_000002,acc_user_047_01,user_047,2025-05-11,-149.17,Water Utility,bills,0
tx_acc_user_047_01_000003,acc_user_047_01,user_047,2025-05-18,-77.66,Chipotle,restaurants,0
tx_acc_user_047_01_000004,acc_user_047_01,user_047,2025-05-18,-136.7,Pizza Hut,restaurants,0
tx_acc_user_047_01_000005,acc_user_047_01,user_047,2025-05-18,-204.22,Chevron,gas,0
tx_acc_user_047_01_000006,acc_user_047_01,user_047,2025-05-18,-179.03,Walmart,groceries,0
tx_acc_user_047_01_000007,acc_user_047_01,user_047,2025-05-22,-27.34,Microsoft 365,entertainment,0
tx_acc_user_047_01_000008,acc_user_047_01,user_047,2025-05-28,-7.88,Disney+,entertainment,0
tx_acc_user_047_01_000009,acc_user_047_01,user_047,2025-06-03,-28.12,Gym Membership,entertainment,0
tx_acc_user_047_01_000010,acc_user_047_01,user_047,2025-06-09,-72.16,Walmart,groceries,0
tx_acc_user_047_01_000011,acc_user_047_01,user_047,2025-06-10,-143.62,Exxon,gas,0
tx_acc_user_047_01_000012,acc_user_047_01,user_047,2025-06-14,-40.65,Amazon,shopping,0
tx_acc_user_047_01_000013,acc_user_047_01,user_047,2025-06-19,-253.9,Safeway,groceries,0
tx_acc_user_047_01_000014,acc_user_047_01,user_047,2025-06-19,-37.57,Shell,gas,0
tx_acc_user_047_01_000015,acc_user_047_01,user_047,2025-06-20,-27.34,Microsoft 365,entertainment,0
tx_acc_user_047_01_000016,acc_user_047_01,user_047,2025-06-21,-271.24,Whole Foods,groceries,0
tx_acc_user_047_01_000017,acc_user_047_01,user_047,2025-06-21,-293.04,Walmart,groceries,0
tx_acc_user_047_01_000018,acc_user_047_01,user_047,2025-06-28,-7.88,Disney+,entertainment,0
tx_acc_user_047_01_000019,acc_user_047_01,user_047,2025-07-05,-28.12,Gym Membership,entertainment,0
tx_acc_user_047_01_000020,acc_user_047_01,user_047,2025-07-12,-246.44,Walmart,groceries,0
tx_acc_user_047_01_000021,acc_user_047_01,user_047,2025-07-13,-279.14,Internet Provider,bills,0
tx_acc_user_047_01_000022,acc_user_047_01,user_047,2025-07-17,-165.18,Starbucks,restaurants,0
tx_acc_user_047_01_000023,acc_user_047_01,user_047,2025-07-17,-140.87,Water Utility,bills,0
tx_acc_user_047_01_000024,acc_user_047_01,user_047,2025-07-17,-175.62,Home Depot,shopping,0
tx_acc_user_047_01_000025,acc_user_047_01,user_047,2025-07-21,-27.34,Microsoft 365,entertainment,0
tx_acc_user_047_01_000026,acc_user_047_01,user_047,2025-07-24,-60.05,Safeway,groceries,0
tx_acc_user_047_01_000027,acc_user_047_01,user_047,2025-07-25,-7.88,Disney+,entertainment,0
tx_acc_user_047_01_000028,acc_user_047_01,user_047,2025-07-29,-166.63,Macy's,shopping,0
tx_acc_user_047_01_000029,acc_user_047_01,user_047,2025-07-29,-102.86,Kroger,groceries,0
tx_acc_user_047_01_000030,acc_user_047_01,user_047,2025-08-03,-28.12,Gym Membership,entertainment,0
tx_acc_user_047_01_000031,acc_user_047_01,user_047,2025-08-06,-34.69,BP,gas,0
tx_acc_user_047_01_000032,acc_user_047_01,user_047,2025-08-07,-36.54,Kroger,groceries,0
tx_acc_user_047_01_000033,acc_user_047_01,user_047,2025-08-12,-158.16,Home Depot,shopping,0
tx_acc_user_047_01_000034,acc_user_047_01,user_047,2025-08-14,-88.42,Pizza Hut,restaurants,0
tx_acc_user_047_01_000035,acc_user_047_01,user_047,2025-08-14,-204.42,Exxon,gas,0
tx_acc_user_047_01_000036,acc_user_047_01,user_047,2025-08-18,-144.37,Home Depot,shopping,0
tx_acc_user_047_01_000037,acc_user_047_01,user_047,2025-08-18,-283.55,Amazon,shopping,0
tx_acc_user_047_01_000038,acc_user_047_01,user_047,2025-08-22,-27.34,Microsoft 365,entertainment,0
tx_acc_user_047_01_000039,acc_user_047_01,user_047,2025-08-29,-87.47,Chevron,gas,0
tx_acc_user_047_01_000040,acc_user_047_01,user_047,2025-09-04,-28.12,Gym Membership,entertainment,0
tx_acc_user_047_01_000041,acc_user_047_01,user_047,2025-09-11,-272.37,Walmart,groceries,0
tx_acc_user_047_01_000042,acc_user_047_01,user_047,2025-09-14,-132.82,Phone Company,bills,0
tx_acc_user_047_01_000043,acc_user_047_01,user_047,2025-09-15,-22.77,Exxon,gas,0
tx_acc_user_047_01_000044,acc_user_047_01,user_047,2025-09-18,-27.34,Microsoft 365,entertainment,0
tx_acc_user_047_01_000045,acc_user_047_01,user_047,2025-09-25,-106.66,Best Buy,shopping,0
tx_acc_user_047_01_000046,acc_user_047_01,user_047,2025-10-02,-28.12,Gym Membership,entertainment,0
tx_acc_user_047_01_000047,acc_user_047_01,user_047,2025-10-03,2595.62,PAYROLL DEPOSIT,transfer,0
tx_acc_user_047_01_000048,acc_user_047_01,user_047,2025-10-09,-241.38,Target,shopping,0
tx_acc_user_047_01_000049,acc_user_047_01,user_047,2025-10-15,-94.93,Walmart,groceries,0
tx_acc_user_047_01_000050,acc_user_047_01,user_047,2025-10-19,-27.34,Microsoft 365,entertainment,0
tx_acc_user_047_01_000051,acc_user_047_01,user_047,2025-10-20,-121.28,Chipotle,restaurants,0
tx_acc_user_047_01_000052,acc_user_047_01,user_047,2025-10-26,-281.31,Amazon,shopping,0
tx_acc_user_047_01_000053,acc_user_047_01,user_047,2025-11-01,-28.12,Gym Membership,entertainment,0
tx_acc_user_047_01_000054,acc_user_047_01,user_047,2025-11-02,-53.99,Amazon,shopping,0
tx_acc_user_047_01_000055,acc_user_047_01,user_047,2025-11-04,-54.36,Electric Company,bills,1
tx_acc_user_047_02_000001,acc_user_047_02,user_047,2025-05-09,579.43,Savings Deposit,transfer,0
tx_acc_user_047_02_000002,acc_user_047_02,user_047,2025-05-14,652.67,Savings Deposit,transfer,0
tx_acc_user_047_02_000003,acc_user_047_02,user_047,2025-05-17,223.71,Savings Deposit,transfer,0
tx_acc_user_047_02_000004,acc_user_047_02,user_047,2025-05-23,-265.79,Savings Withdrawal,transfer,0
tx_acc_user_047_02_000005,acc_user_047_02,user_047,2025-05-27,777.61,Savings Deposit,transfer,0
tx_acc_user_047_02_000006,acc_user_047_02,user_047,2025-05-29,618.18,Savings Deposit,transfer,0
tx_acc_user_047_02_000007,acc_user_047_02,user_047,2025-05-29,660.92,Savings Deposit,transfer,0
tx_acc_user_047_02_000008,acc_user_047_02,user_047,2025-06-01,-184.95,Savings Withdrawal,transfer,0
tx_acc_user_047_02_000009,acc_user_047_02,user_047,2025-06-05,-423.36,Savings Withdrawal,transfer,0
tx_acc_user_047_03_000001,acc_user_047_03,user_047,2025-05-13,-433.82,YouTube Premium,entertainment,0
tx_acc_user_047_03_000002,acc_user_047_03,user_047,2025-05-16,-77.0,Amazon,shopping,0
tx_acc_user_047_03_000003,acc_user_047_03,user_047,2025-05-21,-224.21,YouTube Premium,entertainment,0
tx_acc_user_047_03_000004,acc_user_047_03,user_047,2025-05-23,-424.66,Kroger,groceries,0
tx_acc_user_047_03_000005,acc_user_047_03,user_047,2025-05-26,-420.67,Exxon,gas,0
tx_acc_user_047_03_000006,acc_user_047_03,user_047,2025-06-01,-459.96,Disney+,entertainment,0
tx_acc_user_047_03_000007,acc_user_047_03,user_047,2025-06-02,-275.23,Exxon,gas,0
tx_acc_user_047_03_000008,acc_user_047_03,user_047,2025-06-05,-350.95,BP,gas,0
tx_acc_user_047_03_000009,acc_user_047_03,user_047,2025-06-08,-349.76,BP,gas,0
tx_acc_user_047_03_000010,acc_user_047_03,user_047,2025-06-15,-159.25,BP,gas,0
tx_acc_user_047_03_000011,acc_user_047_03,user_047,2025-06-21,-285.77,Safeway,groceries,0
tx_acc_user_047_03_000012,acc_user_047_03,user_047,2025-06-21,-173.44,Best Buy,shopping,0
tx_acc_user_047_03_000013,acc_user_047_03,user_047,2025-06-26,-402.77,Whole Foods,groceries,0
tx_acc_user_047_03_000014,acc_user_047_03,user_047,2025-06-28,-66.44,Pizza Hut,restaurants,0
tx_acc_user_047_03_000015,acc_user_047_03,user_047,2025-07-01,-341.36,Trader Joe's,groceries,0
tx_acc_user_047_03_000016,acc_user_047_03,user_047,2025-07-01,-497.37,Olive Garden,restaurants,0
tx_acc_user_047_03_000017,acc_user_047_03,user_047,2025-07-05,-445.13,Safeway,groceries,0
tx_acc_user_047_03_000018,acc_user_047_03,user_047,2025-07-10,-61.13,Netflix,entertainment,0
tx_acc_user_047_03_000019,acc_user_047_03,user_047,2025-07-11,-214.13,Kroger,groceries,0
tx_acc_user_047_03_000020,acc_user_047_03,user_047,2025-07-17,-417.1,BP,gas,0
tx_acc_user_047_03_000021,acc_user_047_03,user_047,2025-07-22,-107.54,Target,shopping,0
tx_acc_user_047_03_000022,acc_user_047_03,user_047,2025-07-22,-208.34,Starbucks,restaurants,0
tx_acc_user_047_03_000023,acc_user_047_03,user_047,2025-07-24,-259.76,Best Buy,shopping,0
tx_acc_user_047_03_000024,acc_user_047_03,user_047,2025-07-29,-189.33,Trader Joe's,groceries,0
tx_acc_user_047_03_000025,acc_user_047_03,user_047,2025-08-02,-245.33,Whole Foods,groceries,0
tx_acc_user_047_03_000026,acc_user_047_03,user_047,2025-08-06,-299.09,Chevron,gas,0
tx_acc_user_047_03_000027,acc_user_047_03,user_047,2025-08-13,-404.46,Home Depot,shopping,0
tx_acc_user_047_03_000028,acc_user_047_03,user_047,2025-08-15,-485.78,Target,shopping,0
tx_acc_user_047_03_000029,acc_user_047_03,user_047,2025-08-19,-28.24,Hulu,entertainment,0
tx_acc_user_047_03_000030,acc_user_047_03,user_047,2025-08-20,-342.79,Home Depot,shopping,0
tx_acc_user_047_03_000031,acc_user_047_03,user_047,2025-08-21,-308.63,Hulu,entertainment,0
tx_acc_user_047_03_000032,acc_user_047_03,user_047,2025-08-27,-208.18,Macy's,shopping,0
tx_acc_user_047_03_000033,acc_user_047_03,user_047,2025-09-01,-134.75,Safeway,groceries,0
tx_acc_user_047_03_000034,acc_user_047_03,user_047,2025-09-01,-160.8,Macy's,shopping,0
tx_acc_user_047_03_000035,acc_user_047_03,user_047,2025-09-04,-379.35,Home Depot,shopping,0
tx_acc_user_047_03_000036,acc_user_047_03,user_047,2025-09-08,-446.77,BP,gas,0
tx_acc_user_047_03_000037,acc_user_047_03,user_047,2025-09-12,-392.35,Best Buy,shopping,0
tx_acc_user_047_03_000038,acc_user_047_03,user_047,2025-09-12,-482.56,Pizza Hut,restaurants,0
tx_acc_user_047_03_000039,acc_user_047_03,user_047,2025-09-18,-403.61,Trader Joe's,groceries,0
tx_acc_user_047_03_000040,acc_user_047_03,user_047,2025-09-24,-69.77,Best Buy,shopping,0
tx_acc_user_047_03_000041,acc_user_047_03,user_047,2025-09-25,-400.47,Spotify,entertainment,0
tx_acc_user_047_03_000042,acc_user_047_03,user_047,2025-10-02,-427.87,Olive Garden,restaurants,0
tx_acc_user_047_03_000043,acc_user_047_03,user_047,2025-10-09,-171.57,Amazon,shopping,0
tx_acc_user_047_03_000044,acc_user_047_03,user_047,2025-10-10,-58.66,Home Depot,shopping,0
tx_acc_user_047_03_000045,acc_user_047_03,user_047,2025-10-12,-306.08,Starbucks,restaurants,0
tx_acc_user_047_03_000046,acc_user_047_03,user_047,2025-10-16,-9.53,Spotify,entertainment,0
tx_acc_user_047_03_000047,acc_user_047_03,user_047,2025-10-16,-428.51,Kroger,groceries,0
tx_acc_user_047_03_000048,acc_user_047_03,user_047,2025-10-16,-80.32,Olive Garden,restaurants,0
tx_acc_user_048_01_000001,acc_user_048_01,user_048,2025-05-11,-29.83,Microsoft 365,entertainment,0
tx_acc_user_048_01_000002,acc_user_048_01,user_048,2025-05-17,-199.14,Water Utility,bills,0
tx_acc_user_048_01_000003,acc_user_048_01,user_048,2025-05-24,-18.79,YouTube Premium,entertainment,0
tx_acc_user_048_01_000004,acc_user_048_01,user_048,2025-05-31,-50.58,McDonald's,restaurants,0
tx_acc_user_048_01_000005,acc_user_048_01,user_048,2025-06-02,-281.05,Best Buy,shopping,0
tx_acc_user_048_01_000006,acc_user_048_01,user_048,2025-06-05,-14.93,Spotify,entertainment,0
tx_acc_user_048_01_000007,acc_user_048_01,user_048,2025-06-06,2204.23,PAYROLL DEPOSIT,transfer,0
tx_acc_user_048_01_000008,acc_user_048_01,user_048,2025-06-08,-29.83,Microsoft 365,entertainment,0
tx_acc_user_048_01_000009,acc_user_048_01,user_048,2025-06-13,-140.72,Target,shopping,0
tx_acc_user_048_01_000010,acc_user_048_01,user_048,2025-06-20,2204.23,PAYROLL DEPOSIT,transfer,0
tx_acc_user_048_01_000011,acc_user_048_01,user_048,2025-06-20,2204.23,PAYROLL DEPOSIT,transfer,0
tx_acc_user_048_01_000012,acc_user_048_01,user_048,2025-06-24,-18.79,YouTube Premium,entertainment,0
tx_acc_user_048_01_000013,acc_user_048_01,user_048,2025-07-01,-151.89,Kroger,groceries,0
tx_acc_user_048_01_000014,acc_user_048_01,user_048,2025-07-03,-261.61,BP,gas,0
tx_acc_user_048_01_000015,acc_user_048_01,user_048,2025-07-09,-29.83,Microsoft 365,entertainment,0
tx_acc_user_048_01_000016,acc_user_048_01,user_048,2025-07-13,-112.55,Walmart,groceries,0
tx_acc_user_048_01_000017,acc_user_048_01,user_048,2025-07-15,-27.63,Walmart,groceries,0
tx_acc_user_048_01_000018,acc_user_048_01,user_048,2025-07-21,-237.37,Starbucks,restaurants,0
tx_acc_user_048_01_000019,acc_user_048_01,user_048,2025-07-22,-83.93,Starbucks,restaurants,0
tx_acc_user_048_01_000020,acc_user_048_01,user_048,2025-07-24,-18.79,YouTube Premium,entertainment,0
tx_acc_user_048_01_000021,acc_user_048_01,user_048,2025-07-25,-218.56,Exxon,gas,0
tx_acc_user_048_01_000022,acc_user_048_01,user_048,2025-07-27,-87.36,Chipotle,restaurants,0
tx_acc_user_048_01_000023,acc_user_048_01,user_048,2025-07-27,-255.85,Electric Company,bills,0
tx_acc_user_048_01_000024,acc_user_048_01,user_048,2025-07-30,-20.37,Walmart,groceries,0
tx_acc_user_048_01_000025,acc_user_048_01,user_048,2025-08-03,-30.05,Macy's,shopping,0
tx_acc_user_048_01_000026,acc_user_048_01,user_048,2025-08-06,-29.83,Microsoft 365,entertainment,0
tx_acc_user_048_01_000027,acc_user_048_01,user_048,2025-08-13,-254.34,Water Utility,bills,0
tx_acc_user_048_01_000028,acc_user_048_01,user_048,2025-08-18,-90.87,Internet Provider,bills,0
tx_acc_user_048_01_000029,acc_user_048_01,user_048,2025-08-21,-85.88,Amazon,shopping,0
tx_acc_user_048_01_000030,acc_user_048_01,user_048,2025-08-27,-249.5,Pizza Hut,restaurants,0
tx_acc_user_048_01_000031,acc_user_048_01,user_048,2025-09-01,-264.91,Trader Joe's,groceries,0
tx_acc_user_048_01_000032,acc_user_048_01,user_048,2025-09-07,-29.83,Microsoft 365,entertainment,0
tx_acc_user_048_01_000033,acc_user_048_01,user_048,2025-09-07,-214.33,Shell,gas,0
tx_acc_user_048_01_000034,acc_user_048_01,user_048,2025-09-14,-14.52,Water Utility,bills,0
tx_acc_user_048_01_000035,acc_user_048_01,user_048,2025-09-19,-196.66,Kroger,groceries,0
tx_acc_user_048_01_000036,acc_user_048_01,user_048,2025-09-21,-165.62,Chevron,gas,0
tx_acc_user_048_01_000037,acc_user_048_01,user_048,2025-09-26,2204.23,PAYROLL DEPOSIT,transfer,0
tx_acc_user_048_01_000038,acc_user_048_01,user_048,2025-09-30,-263.5,Home Depot,shopping,0
tx_acc_user_048_01_000039,acc_user_048_01,user_048,2025-10-02,-174.69,Home Depot,shopping,0
tx_acc_user_048_01_000040,acc_user_048_01,user_048,2025-10-06,-29.83,Microsoft 365,entertainment,0
tx_acc_user_048_01_000041,acc_user_048_01,user_048,2025-10-08,-27.67,Phone Company,bills,0
tx_acc_user_048_01_000042,acc_user_048_01,user_048,2025-10-09,-177.84,Olive Garden,restaurants,0
tx_acc_user_048_01_000043,acc_user_048_01,user_048,2025-10-12,-40.35,Target,shopping,0
tx_acc_user_048_01_000044,acc_user_048_01,user_048,2025-10-17,-83.6,Starbucks,restaurants,0
tx_acc_user_048_01_000045,acc_user_048_01,user_048,2025-10-21,-244.96,BP,gas,0
tx_acc_user_048_01_000046,acc_user_048_01,user_048,2025-10-26,-216.04,Chipotle,restaurants,0
tx_acc_user_048_01_000047,acc_user_048_01,user_048,2025-10-30,-48.34,Pizza Hut,restaurants,0
tx_acc_user_048_01_000048,acc_user_048_01,user_048,2025-10-30,-198.12,BP,gas,0
tx_acc_user_048_01_000049,acc_user_048_01,user_048,2025-10-30,-57.19,McDonald's,restaurants,0
tx_acc_user_048_02_000001,acc_user_048_02,user_048,2025-05-09,563.22,Savings Deposit,transfer,0
tx_acc_user_048_02_000002,acc_user_048_02,user_048,2025-05-10,-310.13,Savings Withdrawal,transfer,0
tx_acc_user_048_02_000003,acc_user_048_02,user_048,2025-05-17,251.0,Savings Deposit,transfer,0
tx_acc_user_048_02_000004,acc_user_048_02,user_048,2025-05-17,-417.3,Savings Withdrawal,transfer,0
tx_acc_user_048_02_000005,acc_user_048_02,user_048,2025-05-23,-153.51,Savings Withdrawal,transfer,0
tx_acc_user_048_02_000006,acc_user_048_02,user_048,2025-05-25,114.65,Savings Deposit,transfer,0
tx_acc_user_048_02_000007,acc_user_048_02,user_048,2025-05-28,447.35,Savings Deposit,transfer,0
tx_acc_user_048_02_000008,acc_user_048_02,user_048,2025-05-30,203.15,Savings Deposit,transfer,0
tx_acc_user_049_01_000001,acc_user_049_01,user_049,2025-05-12,-23.15,Gym Membership,entertainment,0
tx_acc_user_049_01_000002,acc_user_049_01,user_049,2025-05-14,-119.6,BP,gas,0
tx_acc_user_049_01_000003,acc_user_049_01,user_049,2025-05-17,-24.86,Netflix,entertainment,0
tx_acc_user_049_01_000004,acc_user_049_01,user_049,2025-05-22,-10.53,YouTube Premium,entertainment,0
tx_acc_user_049_01_000005,acc_user_049_01,user_049,2025-05-26,-166.58,Shell,gas,0
tx_acc_user_049_01_000006,acc_user_049_01,user_049,2025-06-01,-20.14,Spotify,entertainment,0
tx_acc_user_049_01_000007,acc_user_049_01,user_049,2025-06-06,-31.07,Safeway,groceries,0
tx_acc_user_049_01_000008,acc_user_049_01,user_049,2025-06-07,-242.83,Target,shopping,0
tx_acc_user_049_01_000009,acc_user_049_01,user_049,2025-06-07,-115.28,Walmart,groceries,0
tx_acc_user_049_01_000010,acc_user_049_01,user_049,2025-06-07,-141.8,Amazon,shopping,0
tx_acc_user_049_01_000011,acc_user_049_01,user_049,2025-06-10,-23.15,Gym Membership,entertainment,0
tx_acc_user_049_01_000012,acc_user_049_01,user_049,2025-06-10,-16.46,Kroger,groceries,0
tx_acc_user_049_01_000013,acc_user_049_01,user_049,2025-06-17,-24.86,Netflix,entertainment,0
tx_acc_user_049_01_000014,acc_user_049_01,user_049,2025-06-23,-256.29,Exxon,gas,0
tx_acc_user_049_01_000015,acc_user_049_01,user_049,2025-06-25,-120.24,Electric Company,bills,0
tx_acc_user_049_01_000016,acc_user_049_01,user_049,2025-06-25,-170.46,Walmart,groceries,0
tx_acc_user_049_01_000017,acc_user_049_01,user_049,2025-06-30,-116.88,Starbucks,restaurants,0
tx_acc_user_049_01_000018,acc_user_049_01,user_049,2025-07-04,-20.14,Spotify,entertainment,0
tx_acc_user_049_01_000019,acc_user_049_01,user_049,2025-07-09,-158.04,Trader Joe's,groceries,0
tx_acc_user_049_01_000020,acc_user_049_01,user_049,2025-07-15,-24.86,Netflix,entertainment,0
tx_acc_user_049_01_000021,acc_user_049_01,user_049,2025-07-22,-204.58,Olive Garden,restaurants,0
tx_acc_user_049_01_000022,acc_user_049_01,user_049,2025-07-23,-96.07,Exxon,gas,0
tx_acc_user_049_01_000023,acc_user_049_01,user_049,2025-07-28,-237.38,Walmart,groceries,0
tx_acc_user_049_01_000024,acc_user_049_01,user_049,2025-07-28,-205.16,Exxon,gas,0
tx_acc_user_049_01_000025,acc_user_049_01,user_049,2025-07-28,-91.3,BP,gas,0
tx_acc_user_049_01_000026,acc_user_049_01,user_049,2025-08-03,-20.14,Spotify,entertainment,0
tx_acc_user_049_01_000027,acc_user_049_01,user_049,2025-08-09,-61.34,Pizza Hut,restaurants,0
tx_acc_user_049_01_000028,acc_user_049_01,user_049,2025-08-15,-24.86,Netflix,entertainment,0
tx_acc_user_049_01_000029,acc_user_049_01,user_049,2025-08-21,-140.29,Internet Provider,bills,0
tx_acc_user_049_01_000030,acc_user_049_01,user_049,2025-08-25,-87.26,Starbucks,restaurants,0
tx_acc_user_049_01_000031,acc_user_049_01,user_049,2025-08-26,-248.76,Internet Provider,bills,0
tx_acc_user_049_01_000032,acc_user_049_01,user_049,2025-08-27,-118.13,Safeway,groceries,0
tx_acc_user_049_01_000033,acc_user_049_01,user_049,2025-08-27,-136.18,Exxon,gas,0
tx_acc_user_049_01_000034,acc_user_049_01,user_049,2025-09-02,-20.14,Spotify,entertainment,0
tx_acc_user_049_01_000035,acc_user_049_01,user_049,2025-09-07,-46.64,Phone Company,bills,0
tx_acc_user_049_01_000036,acc_user_049_01,user_049,2025-09-11,-250.85,Shell,gas,0
tx_acc_user_049_01_000037,acc_user_049_01,user_049,2025-09-12,-282.05,Whole Foods,groceries,0
tx_acc_user_049_01_000038,acc_user_049_01,user_049,2025-09-13,-24.86,Netflix,entertainment,0
tx_acc_user_049_01_000039,acc_user_049_01,user_049,2025-09-16,-128.9,Trader Joe's,groceries,0
tx_acc_user_049_01_000040,acc_user_049_01,user_049,2025-09-20,-59.79,Chipotle,restaurants,0
tx_acc_user_049_01_000041,acc_user_049_01,user_049,2025-09-20,-255.81,Target,shopping,0
tx_acc_user_049_01_000042,acc_user_049_01,user_049,2025-09-27,-155.9,Chevron,gas,0
tx_acc_user_049_01_000043,acc_user_049_01,user_049,2025-10-02,-20.14,Spotify,entertainment,0
tx_acc_user_049_01_000044,acc_user_049_01,user_049,2025-10-03,-26.94,Home Depot,shopping,0
tx_acc_user_049_01_000045,acc_user_049_01,user_049,2025-10-09,-199.07,Exxon,gas,0
tx_acc_user_049_01_000046,acc_user_049_01,user_049,2025-10-13,-24.86,Netflix,entertainment,0
tx_acc_user_049_01_000047,acc_user_049_01,user_049,2025-10-20,-79.71,Olive Garden,restaurants,0
tx_acc_user_049_01_000048,acc_user_049_01,user_049,2025-10-20,-31.02,Chevron,gas,0
tx_acc_user_049_01_000049,acc_user_049_01,user_049,2025-10-20,-11.81,Whole Foods,groceries,0
tx_acc_user_049_01_000050,acc_user_049_01,user_049,2025-10-25,-238.03,Shell,gas,0
tx_acc_user_049_01_000051,acc_user_049_01,user_049,2025-10-28,-36.53,Chevron,gas,0
tx_acc_user_049_01_000052,acc_user_049_01,user_049,2025-11-03,-292.67,Exxon,gas,1
tx_acc_user_049_02_000001,acc_user_049_02,user_049,2025-05-13,-417.62,Savings Withdrawal,transfer,0
tx_acc_user_049_02_000002,acc_user_049_02,user_049,2025-05-14,147.92,Savings Deposit,transfer,0
tx_acc_user_049_02_000003,acc_user_049_02,user_049,2025-05-19,279.65,Savings Deposit,transfer,0
tx_acc_user_049_02_000004,acc_user_049_02,user_049,2025-05-21,-81.9,Savings Withdrawal,transfer,0
tx_acc_user_049_02_000005,acc_user_049_02,user_049,2025-05-27,382.52,Savings Deposit,transfer,0
tx_acc_user_049_02_000006,acc_user_049_02,user_049,2025-05-28,-480.64,Savings Withdrawal,transfer,0
tx_acc_user_049_02_000007,acc_user_049_02,user_049,2025-05-28,-365.3,Savings Withdrawal,transfer,0
tx_acc_user_049_02_000008,acc_user_049_02,user_049,2025-06-02,177.96,Savings Deposit,transfer,0
tx_acc_user_050_01_000001,acc_user_050_01,user_050,2025-05-12,12263.67,PAYROLL DEPOSIT,transfer,0
tx_acc_user_050_01_000002,acc_user_050_01,user_050,2025-05-16,-22.77,Adobe Creative Cloud,entertainment,0
tx_acc_user_050_01_000003,acc_user_050_01,user_050,2025-05-20,-275.35,Shell,gas,0
tx_acc_user_050_01_000004,acc_user_050_01,user_050,2025-05-27,-25.13,Disney+,entertainment,0
tx_acc_user_050_01_000005,acc_user_050_01,user_050,2025-05-28,-15.91,Gym Membership,entertainment,0
tx_acc_user_050_01_000006,acc_user_050_01,user_050,2025-06-03,-124.11,Home Depot,shopping,0
tx_acc_user_050_01_000007,acc_user_050_01,user_050,2025-06-04,-107.31,Safeway,groceries,0
tx_acc_user_050_01_000008,acc_user_050_01,user_050,2025-06-06,-288.67,McDonald's,restaurants,0
tx_acc_user_050_01_000009,acc_user_050_01,user_050,2025-06-13,-173.73,Walmart,groceries,0
tx_acc_user_050_01_000010,acc_user_050_01,user_050,2025-06-16,-22.77,Adobe Creative Cloud,entertainment,0
tx_acc_user_050_01_000011,acc_user_050_01,user_050,2025-06-20,-41.07,Best Buy,shopping,0
tx_acc_user_050_01_000012,acc_user_050_01,user_050,2025-06-21,-221.88,Shell,gas,0
tx_acc_user_050_01_000013,acc_user_050_01,user_050,2025-06-24,-25.13,Disney+,entertainment,0
tx_acc_user_050_01_000014,acc_user_050_01,user_050,2025-06-25,-15.91,Gym Membership,entertainment,0
tx_acc_user_050_01_000015,acc_user_050_01,user_050,2025-06-25,-283.01,Walmart,groceries,0
tx_acc_user_050_01_000016,acc_user_050_01,user_050,2025-06-29,-296.02,Kroger,groceries,0
tx_acc_user_050_01_000017,acc_user_050_01,user_050,2025-07-04,-105.27,Phone Company,bills,0
tx_acc_user_050_01_000018,acc_user_050_01,user_050,2025-07-04,-207.77,Kroger,groceries,0
tx_acc_user_050_01_000019,acc_user_050_01,user_050,2025-07-06,-58.78,Trader Joe's,groceries,0
tx_acc_user_050_01_000020,acc_user_050_01,user_050,2025-07-11,12263.67,PAYROLL DEPOSIT,transfer,0
tx_acc_user_050_01_000021,acc_user_050_01,user_050,2025-07-17,-22.77,Adobe Creative Cloud,entertainment,0
tx_acc_user_050_01_000022,acc_user_050_01,user_050,2025-07-20,-101.39,Electric Company,bills,0
